x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x7,w7,x8,w8,x10,w10,x11,w11,x12,w12,x13,w13,x14,w14,x16,w16
1114,2.4365098142887014,1114,2.4040408732780727,1114,2.372441986853462,1114,2.3416825130038212,1114,2.3117263230712446,1114,2.28254460203894,1114,2.2541105690542618,1114,2.1993613082124144,1114,2.1730004197265114,1114,2.1472768296878892,1114,2.1221718133293597,1114,2.097663141587411,1114,2.050352663605433
1115,2.4365258714487323,1115,2.404056746569138,1115,2.3724576799761294,1115,2.3416980265490546,1115,2.3117416581385406,1115,2.282559762346326,1115,2.2541255552005888,1115,2.1993759528519496,1115,2.1730148951256814,1115,2.147291101543187,1115,2.1221859651579327,1115,2.097677131293309,1115,2.050366339138361
1116,2.436541926608294,1116,2.4040726178729535,1116,2.3724733711284016,1116,2.341713538144473,1116,2.3117569912743976,1116,2.2825749207356463,1116,2.254140539446641,1116,2.1993905956312765,1116,2.1730293686726054,1116,2.147305371935186,1116,2.1222001151753433,1116,2.0976911191914067,1116,2.050380012930065
1117,2.436557979767622,1117,2.404088487189747,1117,2.3724890603104742,1117,2.341729047790264,1117,2.311772322479009,1117,2.28259007720706,1117,2.2541555217925757,1117,2.1994052365505534,1117,2.1730438403674626,1117,2.1473196408628263,1117,2.1222142633816317,1117,2.09770510528173,1117,2.050393684980639
1118,2.436574030926948,1118,2.4041043545197422,1118,2.3725047475225427,1118,2.3417445554866156,1118,2.3117876517525673,1118,2.282605231760727,1118,2.2541705022385488,1118,2.1994198756099355,1118,2.1730583102104313,1118,2.1473339083250473,1118,2.1222284097768376,1118,2.097719089564304,1118,2.0504073552901767
1119,2.4365900800865066,1119,2.4041202198631666,1119,2.3725204327648033,1119,2.341760061233717,1119,2.3118029790952646,1119,2.282620384396806,1119,2.254185480784717,1119,2.199434512809581,1119,2.1730727782016888,1119,2.1473481743207867,1119,2.1222425543610015,1119,2.0977330720391545,1119,2.0504210238587692
1120,2.436606127246531,1120,2.404136083220247,1120,2.3725361160374514,1120,2.341775565031755,1120,2.311818304507293,1120,2.2826355351154555,1120,2.254200457431237,1120,2.1994491481496463,1120,2.173087244341413,1120,2.1473624388489845,1120,2.122256697134161,1120,2.0977470527063073,1120,2.0504346906865125
1121,2.436622172407255,1121,2.4041519445912085,1121,2.372551797340684,1121,2.341791066880918,1121,2.3118336279888454,1121,2.282650683916834,1121,2.254215432178264,1121,2.199463781630289,1121,2.1731017086297832,1121,2.1473767019085788,1121,2.1222708380963575,1121,2.0977610315657866,1121,2.050448355773498
1122,2.4366382155689132,1122,2.404167803976278,1122,2.3725674766746963,1122,2.3418065667813925,1122,2.3118489495401144,1122,2.2826658308011023,1122,2.2542304050259556,1122,2.1994784132516663,1122,2.1731161710669764,1122,2.147390963498508,1122,2.122284977247629,1122,2.0977750086176203,1122,2.0504620191198186
1123,2.436654256731737,1123,2.4041836613756806,1123,2.3725831540396842,1123,2.34182206473337,1123,2.311864269161292,1123,2.2826809757684177,1123,2.2542453759744676,1123,2.199493043013934,1123,2.1731306316531716,1123,2.1474052236177124,1123,2.122299114588017,1123,2.0977889838618324,1123,2.050475680725569
1124,2.436670295895962,1124,2.4041995167896437,1124,2.3725988294358435,1124,2.341837560737036,1124,2.3118795868525712,1124,2.2826961188189396,1124,2.254260345023957,1124,2.1995076709172503,1124,2.1731450903885468,1124,2.14741948226513,1124,2.1223132501175592,1124,2.0978029572984487,1124,2.0504893405908415
1125,2.4366863330618207,1125,2.404215370218393,1125,2.372614502863371,1125,2.341853054792579,1125,2.3118949026141435,1125,2.2827112599528276,1125,2.254275312174579,1125,2.1995222969617707,1125,2.1731595472732796,1125,2.1474337394396987,1125,2.1223273838362964,1125,2.0978169289274953,1125,2.05050299871573
1126,2.436702368229548,1126,2.4042312216621555,1126,2.3726301743224614,1126,2.3418685469001868,1126,2.3119102164462024,1126,2.2827263991702407,1126,2.254290277426491,1126,2.1995369211476543,1126,2.1731740023075488,1126,2.1474479951403596,1126,2.1223415157442678,1126,2.0978308987489966,1126,2.050516655100328
1127,2.4367184013993763,1127,2.4042470711211563,1127,2.3726458438133116,1127,2.3418840370600478,1127,2.3119255283489397,1127,2.2827415364713364,1127,2.254305240779849,1127,2.1995515434750565,1127,2.1731884554915317,1127,2.147462249366049,1127,2.122355645841513,1127,2.09784486676298,1127,2.050530309744728
1128,2.4367344325715403,1128,2.4042629185956215,1128,2.372661511336117,1128,2.3418995252723507,1128,2.311940838322548,1128,2.2827566718562755,1128,2.2543202022348097,1128,2.199566163944135,1128,2.173202906825408,1128,2.1474765021157083,1128,2.122369774128072,1128,2.0978588329694694,1128,2.050543962649023
1129,2.4367504617462727,1129,2.4042787640857783,1129,2.3726771768910737,1129,2.3419150115372824,1129,2.3119561463672205,1129,2.2827718053252166,1129,2.2543351617915293,1129,2.1995807825550466,1129,2.173217356309354,1129,2.1474907533882748,1129,2.122383900603983,1129,2.0978727973684914,1129,2.0505576138133073
1130,2.4367664889238068,1130,2.404294607591852,1130,2.372692840478378,1130,2.3419304958550327,1130,2.3119714524831485,1130,2.282786936878318,1130,2.2543501194501645,1130,2.1995953993079485,1130,2.1732318039435494,1130,2.147505003182687,1130,2.1223980252692876,1130,2.097886759960071,1130,2.050571263237673
1131,2.4367825141043777,1131,2.4043104491140688,1131,2.372708502098225,1131,2.341945978225787,1131,2.311986756670525,1131,2.282802066515739,1131,2.254365075210871,1131,2.1996100142029977,1131,2.1732462497281713,1131,2.1475192514978843,1131,2.122412148124024,1131,2.097900720744234,1131,2.0505849109222143
1132,2.4367985372882184,1132,2.4043262886526557,1132,2.3727241617508117,1132,2.341961458649735,1132,2.3120020589295427,1132,2.2828171942376385,1132,2.2543800290738054,1132,2.19962462724035,1132,2.1732606936633987,1132,2.147533498332806,1132,2.1224262691682325,1132,2.097914679721006,1132,2.0505985568670244
1133,2.4368145584755623,1133,2.4043421262078386,1133,2.372739819436333,1133,2.341976937127065,1133,2.312017359260393,1133,2.282832320044176,1133,2.254394981039125,1133,2.1996392384201644,1133,2.173275135749409,1133,2.1475477436863906,1133,2.1224403884019516,1133,2.0979286368904124,1133,2.0506122010721954
1134,2.436830577666642,1134,2.4043579617798425,1134,2.3727554751549853,1134,2.3419924136579646,1134,2.3120326576632695,1134,2.28284744393551,1134,2.2544099311069847,1134,2.1996538477425966,1134,2.173289575986381,1134,2.1475619875575758,1134,2.122454505825222,1134,2.0979425922524797,1134,2.0506258435378224
1135,2.4368465948616933,1135,2.404373795368896,1135,2.3727711289069635,1135,2.342007888242622,1135,2.3120479541383645,1135,2.2828625659118,1135,2.254424879277542,1135,2.199668455207804,1135,2.173304014374492,1135,2.1475762299453023,1135,2.1224686214380832,1135,2.0979565458072322,1135,2.050639484263997
1136,2.4368626100609494,1136,2.404389626975223,1136,2.372786780692466,1136,2.3420233608812246,1136,2.3120632486858703,1136,2.282877685973204,1136,2.254439825550953,1136,2.1996830608159437,1136,2.173318450913921,1136,2.1475904708485083,1136,2.1224827352405744,1136,2.0979704975546962,1136,2.050653123250814
1137,2.436878623264642,1137,2.4044054565990507,1137,2.3728024305116864,1137,2.3420388315739613,1137,2.3120785413059783,1137,2.282892804119882,1137,2.254454769927374,1137,2.199697664567172,1137,2.1733328856048457,1137,2.147604710266133,1137,2.1224968472327355,1137,2.097984447494897,1137,2.050666760498365
1138,2.4368946344730067,1138,2.4044212842406054,1138,2.372818078364822,1138,2.3420543003210192,1138,2.312093831998883,1138,2.282907920351993,1138,2.2544697124069617,1138,2.1997122664616464,1138,2.1733473184474446,1138,2.1476189481971137,1138,2.1225109574146064,1138,2.097998395627861,1138,2.0506803960067446
1139,2.436910643686277,1139,2.4044371099001123,1139,2.3728337242520676,1139,2.342069767122588,1139,2.3121091207647755,1139,2.2829230346696954,1139,2.254484652989871,1139,2.199726866499524,1139,2.173361749441896,1139,2.147633184640391,1139,2.122525065786225,1139,2.0980123419536127,1139,2.0506940297760448
1140,2.4369266509046854,1140,2.404452933577799,1140,2.3728493681736205,1140,2.3420852319788534,1140,2.3121244076038483,1140,2.282938147073148,1140,2.254499591676261,1140,2.199741464680962,1140,2.1733761785883767,1140,2.1476474195949025,1140,2.1225391723476332,1140,2.098026286472178,1140,2.05070766180636
1141,2.4369426561284664,1141,2.4044687552738915,1141,2.372865010129675,1141,2.342100694890006,1141,2.3121396925162943,1141,2.282953257562511,1141,2.254514528466286,1141,2.199756061006117,1141,2.1733906058870662,1141,2.147661653059588,1141,2.122553277098869,1141,2.0980402291835825,1141,2.050721292097783
1142,2.4369586593578534,1142,2.4044845749886155,1142,2.372880650120428,1142,2.342116155856232,1142,2.3121549755023056,1142,2.282968366137942,1142,2.2545294633601034,1142,2.1997706554751466,1142,2.1734050313381426,1142,2.147675885033385,1142,2.122567380039973,1142,2.098054170087852,1142,2.050734920650407
1143,2.43697466059308,1143,2.404500392722196,1143,2.372896288146076,1143,2.3421316148777196,1143,2.3121702565620748,1143,2.2829834727996006,1143,2.254544396357869,1143,2.1997852480882067,1143,2.173419454941784,1143,2.147690115515234,1143,2.1225814811709838,1143,2.0980681091850113,1143,2.0507485474643263
1144,2.43699065983438,1144,2.4045162084748615,1144,2.3729119242068135,1144,2.3421470719546584,1144,2.3121855356957943,1144,2.2829985775476462,1144,2.254559327459739,1144,2.199799838845455,1144,2.173433876698168,1144,2.1477043445040738,1144,2.1225955804919416,1144,2.0980820464750876,1144,2.0507621725396317
1145,2.437006657081987,1145,2.404532022246837,1145,2.3729275583028375,1145,2.3421625270872344,1145,2.3122008129036566,1145,2.283013680382237,1145,2.25457425666587,1145,2.199814427747049,1145,2.173448296607473,1145,2.147718571998842,1145,2.122609678002886,1145,2.098095981958105,1145,2.050775795876419
1146,2.4370226523361342,1146,2.404547834038348,1146,2.3729431904343437,1146,2.3421779802756366,1146,2.312216088185854,1146,2.283028781303533,1146,2.254589183976419,1146,2.1998290147931447,1146,2.173462714669877,1146,2.1477327979984775,1146,2.122623773703857,1146,2.0981099156340894,1146,2.05078941747478
1147,2.437038645597056,1147,2.4045636438496225,1147,2.3729588206015273,1147,2.342193431520054,1147,2.3122313615425796,1147,2.2830438803116926,1147,2.2546041093915417,1147,2.1998435999839,1147,2.1734771308855585,1147,2.1477470225019197,1147,2.1226378675948925,1147,2.0981238475030675,1147,2.050803037334809
1148,2.4370546368649855,1148,2.4045794516808856,1148,2.372974448804585,1148,2.3422088808206727,1148,2.312246632974025,1148,2.283058977406874,1148,2.2546190329113953,1148,2.1998581833194706,1148,2.173491545254696,1148,2.147761245508108,1148,2.1226519596760345,1148,2.0981377775650634,1148,2.0508166554565985
1149,2.4370706261401565,1149,2.404595257532363,1149,2.3729900750437127,1149,2.3422243281776822,1149,2.3122619024803828,1149,2.2830740725892382,1149,2.254633954536135,1149,2.199872764800015,1149,2.1735059577774667,1149,2.1477754670159803,1149,2.12266604994732,1149,2.098151705820103,1149,2.050830271840242
1150,2.437086613422803,1150,2.4046110614042817,1150,2.373005699319107,1150,2.3422397735912694,1150,2.3122771700618463,1150,2.283089165858942,1150,2.2546488742659188,1150,2.1998873444256892,1150,2.173520368454049,1150,2.1477896870244755,1150,2.1226801384087914,1150,2.0981656322682123,1150,2.050843886485832
1151,2.4371025987131585,1151,2.404626863296868,1151,2.373021321630962,1151,2.3422552170616235,1151,2.3122924357186068,1151,2.283104257216146,1151,2.2546637921009007,1151,2.1999019221966503,1151,2.1735347772846216,1151,2.1478039055325335,1151,2.1226942250604863,1151,2.098179556909417,1151,2.0508574993934627
1152,2.4371185820114554,1152,2.404642663210348,1152,2.3730369419794752,1152,2.3422706585889324,1152,2.3123076994508573,1152,2.283119346661008,1152,2.2546787080412396,1152,2.199916498113056,1152,2.173549184269363,1152,2.1478181225390918,1152,2.122708309902445,1152,2.098193479743742,1152,2.0508711105632274
1153,2.437134563317929,1153,2.404658461144947,1153,2.373052560364841,1153,2.3422860981733837,1153,2.3123229612587903,1153,2.283134434193688,1153,2.254693622087091,1153,2.199931072175063,1153,2.1735635894084493,1153,2.14783233804309,1153,2.122722392934706,1153,2.098207400771214,1153,2.0508847199952185
1154,2.437150542632812,1154,2.4046742571008917,1154,2.3730681767872577,1154,2.342301535815166,1154,2.312338221142598,1154,2.2831495198143443,1154,2.2547085342386106,1154,2.1999456443828285,1154,2.173577992702061,1154,2.1478465520434664,1154,2.1227364741573105,1154,2.098221319991857,1154,2.0508983276895303
1155,2.437166519956339,1155,2.4046900510784086,1155,2.3730837912469185,1155,2.3423169715144665,1155,2.312353479102473,1155,2.2831646035231365,1155,2.254723444495955,1155,2.1999602147365085,1155,2.173592394150375,1155,2.147860764539161,1155,2.122750553570298,1155,2.098235237405697,1155,2.0509119336462556
1156,2.437182495288742,1156,2.404705843077724,1156,2.3730994037440216,1156,2.3423324052714736,1156,2.3123687351386084,1156,2.2831796853202233,1156,2.2547383528592815,1156,2.1999747832362604,1156,2.17360679375357,1156,2.1478749755291116,1156,2.1227646311737067,1156,2.0982491530127616,1156,2.0509255378654876
1157,2.437198468630256,1157,2.4047216330990637,1157,2.3731150142787616,1157,2.342347837086375,1157,2.312383989251196,1157,2.2831947652057636,1157,2.2547532593287456,1157,2.1999893498822423,1157,2.173621191511824,1157,2.147889185012257,1157,2.1227787069675776,1157,2.098263066813074,1157,2.050939140347319
1158,2.437214439981114,1158,2.404737421142654,1158,2.373130622851335,1158,2.34236326695936,1158,2.3123992414404277,1158,2.283209843179916,1158,2.254768163904504,1158,2.2000039146746095,1158,2.1736355874253155,1158,2.1479033929875366,1158,2.1227927809519493,1158,2.09827697880666,1158,2.0509527410918444
1159,2.43723040934155,1159,2.4047532072087217,1159,2.373146229461937,1159,2.342378694890616,1159,2.3124144917064964,1159,2.28322491924284,1159,2.254783066586713,1159,2.2000184776135203,1159,2.173649981494221,1159,2.1479175994538884,1159,2.122806853126862,1159,2.0982908889935468,1159,2.0509663400991567
1160,2.437246376711798,1160,2.4047689912974914,1160,2.373161834110765,1160,2.3423941208803303,1160,2.3124297400495957,1160,2.283239993394695,1160,2.254797967375529,1160,2.2000330386991314,1160,2.1736643737187205,1160,2.1479318044102524,1160,2.1228209234923545,1160,2.0983047973737587,1160,2.050979937369348
1161,2.4372623420920907,1161,2.4047847734091907,1161,2.373177436798013,1161,2.3424095449286915,1161,2.312444986469916,1161,2.2832550656356396,1161,2.254812866271109,1161,2.2000475979315994,1161,2.173678764098991,1161,2.147946007855566,1161,2.1228349920484675,1161,2.0983187039473212,1161,2.0509935329025124
1162,2.437278305482662,1162,2.404800553544046,1162,2.373193037523879,1162,2.342424967035888,1162,2.312460230967652,1162,2.2832701359658327,1162,2.2548277632736076,1162,2.2000621553110817,1162,2.173693152635212,1162,2.1479602097887702,1162,2.1228490587952393,1162,2.098332608714261,1162,2.051007126698743
1163,2.4372942668837463,1163,2.404816331702282,1163,2.3732086362885574,1163,2.3424403872021076,1163,2.3124754735429938,1163,2.283285204385433,1163,2.2548426583831835,1163,2.2000767108377355,1163,2.1737075393275602,1163,2.147974410208802,1163,2.1228631237327114,1163,2.0983465116746025,1163,2.0510207187581333
1164,2.437310226295576,1164,2.4048321078841264,1164,2.3732242330922446,1164,2.3424558054275377,1164,2.3124907141961355,1164,2.2833002708945997,1164,2.254857551599992,1164,2.200091264511717,1164,2.1737219241762147,1164,2.147988609114601,1164,2.1228771868609217,1164,2.098360412828372,1164,2.0510343090807766
1165,2.437326183718386,1165,2.404847882089804,1165,2.3732398279351363,1165,2.3424712217123673,1165,2.3125059529272685,1165,2.283315335493492,1165,2.2548724429241895,1165,2.2001058163331835,1165,2.1737363071813536,1165,2.1480028065051058,1165,2.1228912481799105,1165,2.0983743121755944,1165,2.051047897666765
1166,2.4373421391524093,1166,2.4048636543195423,1166,2.3732554208174284,1166,2.3424866360567846,1166,2.3125211897365867,1166,2.2833303981822692,1166,2.2548873323559318,1166,2.2001203663022926,1166,2.173750688343154,1166,2.148017002379255,1166,2.122905307689717,1166,2.098388209716295,1166,2.0510614845161945
1167,2.437358092597879,1167,2.4048794245735667,1167,2.3732710117393174,1167,2.342502048460976,1167,2.312536424624281,1167,2.2833454589610898,1167,2.254902219895377,1167,2.200134914419201,1167,2.173765067661796,1167,2.148031196735988,1167,2.1229193653903815,1167,2.0984021054505013,1167,2.0510750696291553
1168,2.4373740440550296,1168,2.4048951928521034,1168,2.3732866007009994,1168,2.3425174589251316,1168,2.312551657590545,1168,2.2833605178301126,1168,2.2549171055426798,1168,2.200149460684065,1168,2.1737794451374555,1168,2.1480453895742433,1168,2.122933421281943,1168,2.098415999378237,1168,2.051088653005742
1169,2.4373899935240946,1169,2.4049109591553792,1169,2.3733021877026688,1169,2.3425328674494383,1169,2.312566888635571,1169,2.2833755747894973,1169,2.254931989297997,1169,2.2001640050970424,1169,2.1737938207703125,1169,2.1480595808929595,1169,2.1229474753644406,1169,2.0984298914995287,1169,2.0511022346460477
